timestamp;open;high;low;close;volume;ticker
2021-01-04 14:30:00;32.917;33.008;32.898;32.977;1935.01125;USO.USUSD
2021-01-04 14:35:00;32.977;33.048;32.927;33.038;2587.5135;USO.USUSD
2021-01-04 14:40:00;33.028;33.148;33.017;33.138;1252.509;USO.USUSD
2021-01-04 14:45:00;33.137;33.268;33.127;33.228;1635.012;USO.USUSD
2021-01-04 14:50:00;33.217;33.248;33.098;33.188;2212.515;USO.USUSD
2021-01-04 14:55:00;33.187;33.248;33.187;33.207;1477.50975;USO.USUSD
2021-01-04 15:00:00;33.208;33.277;33.207;33.247;1552.5105;USO.USUSD
2021-01-04 15:05:00;33.247;33.268;33.137;33.147;1672.51125;USO.USUSD
2021-01-04 15:10:00;33.137;33.188;33.057;33.148;2302.51725;USO.USUSD
2021-01-04 15:15:00;33.147;33.188;33.057;33.107;1732.5105;USO.USUSD
2021-01-04 15:20:00;33.097;33.108;33.047;33.068;1230.0105;USO.USUSD
2021-01-04 15:25:00;33.068;33.068;33.007;33.028;907.506;USO.USUSD
2021-01-04 15:30:00;33.038;33.048;32.937;33.037;1665.01125;USO.USUSD
2021-01-04 15:35:00;33.037;33.048;32.288;32.637;10057.5315;USO.USUSD
2021-01-04 15:40:00;32.637;32.858;32.527;32.828;6870.02325;USO.USUSD
2021-01-04 15:45:00;32.818;32.827;32.487;32.528;6210.02925;USO.USUSD
2021-01-04 15:50:00;32.527;32.697;32.487;32.567;6510.02175;USO.USUSD
2021-01-04 15:55:00;32.567;32.568;32.418;32.557;5940.01875;USO.USUSD
2021-01-04 16:00:00;32.568;32.568;32.397;32.428;5452.527;USO.USUSD
2021-01-04 16:05:00;32.427;32.468;32.268;32.358;5115.024;USO.USUSD
2021-01-04 16:10:00;32.348;32.498;32.288;32.447;4102.5195;USO.USUSD
2021-01-04 16:15:00;32.437;32.507;32.377;32.477;3622.512;USO.USUSD
2021-01-04 16:20:00;32.487;32.487;32.387;32.418;3442.52325;USO.USUSD
2021-01-04 16:25:00;32.418;32.508;32.368;32.458;3480.02475;USO.USUSD
2021-01-04 16:30:00;32.447;32.448;32.347;32.447;3345.02025;USO.USUSD
2021-01-04 16:35:00;32.468;32.498;32.377;32.437;2062.51575;USO.USUSD
2021-01-04 16:40:00;32.438;32.618;32.437;32.517;3180.01425;USO.USUSD
2021-01-04 16:45:00;32.527;32.638;32.487;32.618;2085.0105;USO.USUSD
2021-01-04 16:50:00;32.608;32.628;32.527;32.537;1912.51725;USO.USUSD
2021-01-04 16:55:00;32.528;32.608;32.497;32.578;1777.5105;USO.USUSD
2021-01-04 17:00:00;32.567;32.587;32.467;32.478;2475.01125;USO.USUSD
2021-01-04 17:05:00;32.487;32.648;32.487;32.568;2760.018;USO.USUSD
2021-01-04 17:10:00;32.557;32.568;32.498;32.507;2572.51875;USO.USUSD
2021-01-04 17:15:00;32.507;32.568;32.487;32.557;1837.51275;USO.USUSD
2021-01-04 17:20:00;32.547;32.557;32.487;32.498;1920.01275;USO.USUSD
2021-01-04 17:25:00;32.507;32.587;32.457;32.578;1830.012;USO.USUSD
2021-01-04 17:30:00;32.568;32.568;32.438;32.467;1627.50525;USO.USUSD
2021-01-04 17:35:00;32.478;32.478;32.437;32.457;975.0045;USO.USUSD
2021-01-04 17:40:00;32.447;32.478;32.427;32.448;1057.50825;USO.USUSD
2021-01-04 17:45:00;32.438;32.528;32.427;32.518;765.0045;USO.USUSD
2021-01-04 17:50:00;32.527;32.558;32.487;32.538;832.50975;USO.USUSD
2021-01-04 17:55:00;32.538;32.548;32.498;32.538;825.00675;USO.USUSD
2021-01-04 18:00:00;32.528;32.588;32.507;32.547;1380.00675;USO.USUSD
2021-01-04 18:05:00;32.548;32.588;32.547;32.567;945.009;USO.USUSD
2021-01-04 18:10:00;32.567;32.657;32.557;32.627;982.50825;USO.USUSD
2021-01-04 18:15:00;32.628;32.648;32.597;32.617;1492.5135;USO.USUSD
2021-01-04 18:20:00;32.617;32.698;32.617;32.688;1320.0075;USO.USUSD
2021-01-04 18:25:00;32.698;32.778;32.697;32.727;1350.00675;USO.USUSD
2021-01-04 18:30:00;32.718;32.738;32.677;32.688;1260.00675;USO.USUSD
2021-01-04 18:35:00;32.677;32.728;32.637;32.638;870.0075;USO.USUSD
2021-01-04 18:40:00;32.648;32.718;32.647;32.698;1305.00975;USO.USUSD
2021-01-04 18:45:00;32.707;32.788;32.697;32.767;1042.509;USO.USUSD
2021-01-04 18:50:00;32.778;32.808;32.757;32.788;765.00525;USO.USUSD
2021-01-04 18:55:00;32.788;32.798;32.767;32.767;720.00675;USO.USUSD
2021-01-04 19:00:00;32.767;32.778;32.697;32.758;1140.0045;USO.USUSD
2021-01-04 19:05:00;32.757;32.768;32.638;32.658;1425.00975;USO.USUSD
2021-01-04 19:10:00;32.668;32.687;32.578;32.658;2842.51425;USO.USUSD
2021-01-04 19:15:00;32.657;32.668;32.557;32.617;2482.51425;USO.USUSD
2021-01-04 19:20:00;32.607;32.698;32.597;32.617;2325.02325;USO.USUSD
2021-01-04 19:25:00;32.607;32.647;32.498;32.507;4897.5225;USO.USUSD
2021-01-04 19:30:00;32.507;32.518;32.427;32.438;2692.51875;USO.USUSD
2021-01-04 19:35:00;32.438;32.468;32.407;32.448;1230.00675;USO.USUSD
2021-01-04 19:40:00;32.448;32.458;32.427;32.448;1297.509;USO.USUSD
2021-01-04 19:45:00;32.438;32.498;32.297;32.467;1972.50825;USO.USUSD
2021-01-04 19:50:00;32.467;32.468;32.427;32.457;1102.506;USO.USUSD
2021-01-04 19:55:00;32.447;32.508;32.447;32.477;1357.51125;USO.USUSD
2021-01-04 20:00:00;32.478;32.508;32.397;32.398;1185.0075;USO.USUSD
2021-01-04 20:05:00;32.398;32.428;32.397;32.398;1080.01425;USO.USUSD
2021-01-04 20:10:00;32.408;32.428;32.347;32.368;1822.50975;USO.USUSD
2021-01-04 20:15:00;32.358;32.397;32.297;32.307;900.009;USO.USUSD
2021-01-04 20:20:00;32.307;32.318;32.228;32.267;1710.015;USO.USUSD
2021-01-04 20:25:00;32.257;32.328;32.247;32.297;1867.518;USO.USUSD
2021-01-04 20:30:00;32.307;32.348;32.287;32.317;2167.51725;USO.USUSD
2021-01-04 20:35:00;32.327;32.378;32.317;32.377;1650.012;USO.USUSD
2021-01-04 20:40:00;32.388;32.408;32.377;32.378;877.5075;USO.USUSD
2021-01-04 20:45:00;32.397;32.398;32.297;32.317;1027.506;USO.USUSD
2021-01-04 20:50:00;32.328;32.358;32.307;32.318;930.0075;USO.USUSD
2021-01-04 20:55:00;32.318;32.368;32.308;32.357;390.003;USO.USUSD
2021-01-05 14:30:00;33.377;33.628;33.377;33.608;4552.52775;USO.USUSD
2021-01-05 14:35:00;33.608;33.708;33.547;33.597;5062.51875;USO.USUSD
2021-01-05 14:40:00;33.608;33.638;33.577;33.628;3067.5135;USO.USUSD
2021-01-05 14:45:00;33.628;33.758;33.617;33.737;2692.51575;USO.USUSD
