timestamp;open;high;low;close;volume;ticker
2021-01-04 14:30:00;375.147;375.208;374.487;374.527;18.8815;SPY.USUSD
2021-01-04 14:35:00;374.518;374.567;373.878;373.977;22.5675;SPY.USUSD
2021-01-04 14:40:00;373.977;374.107;373.527;374.098;21.504;SPY.USUSD
2021-01-04 14:45:00;374.097;374.318;373.967;374.178;20.10125;SPY.USUSD
2021-01-04 14:50:00;374.178;374.178;373.097;373.598;22.336;SPY.USUSD
2021-01-04 14:55:00;373.608;373.737;373.267;373.497;24.247;SPY.USUSD
2021-01-04 15:00:00;373.498;373.728;373.068;373.228;22.061;SPY.USUSD
2021-01-04 15:05:00;373.218;373.357;372.757;372.887;22.0055;SPY.USUSD
2021-01-04 15:10:00;372.878;372.978;372.548;372.557;19.438;SPY.USUSD
2021-01-04 15:15:00;372.567;372.768;372.317;372.438;19.165;SPY.USUSD
2021-01-04 15:20:00;372.448;372.718;372.317;372.338;18.12925;SPY.USUSD
2021-01-04 15:25:00;372.327;372.548;372.127;372.487;17.425;SPY.USUSD
2021-01-04 15:30:00;372.478;372.588;371.857;372.008;21.87475;SPY.USUSD
2021-01-04 15:35:00;372.008;372.028;371.688;371.808;20.1065;SPY.USUSD
2021-01-04 15:40:00;371.808;372.308;371.767;371.968;17.12925;SPY.USUSD
2021-01-04 15:45:00;371.948;371.948;371.097;371.148;23.3405;SPY.USUSD
2021-01-04 15:50:00;371.158;371.288;369.907;370.198;25.4415;SPY.USUSD
2021-01-04 15:55:00;370.197;370.367;369.787;369.978;26.0515;SPY.USUSD
2021-01-04 16:00:00;369.988;370.428;368.577;369.017;26.65925;SPY.USUSD
2021-01-04 16:05:00;369.028;369.428;367.848;368.107;30.35175;SPY.USUSD
2021-01-04 16:10:00;368.118;369.318;367.647;369.317;27.9595;SPY.USUSD
2021-01-04 16:15:00;369.317;369.428;368.838;369.387;24.0335;SPY.USUSD
2021-01-04 16:20:00;369.358;369.358;368.648;368.667;24.6625;SPY.USUSD
2021-01-04 16:25:00;368.677;369.178;368.548;368.967;22.7405;SPY.USUSD
2021-01-04 16:30:00;368.978;368.978;368.147;368.737;24.63175;SPY.USUSD
2021-01-04 16:35:00;368.747;368.787;368.118;368.408;24.4475;SPY.USUSD
2021-01-04 16:40:00;368.388;368.438;368.057;368.247;22.20075;SPY.USUSD
2021-01-04 16:45:00;368.257;368.308;367.917;368.157;19.19525;SPY.USUSD
2021-01-04 16:50:00;368.167;368.308;367.247;367.267;19.49075;SPY.USUSD
2021-01-04 16:55:00;367.257;367.358;366.677;366.947;23.9325;SPY.USUSD
2021-01-04 17:00:00;366.938;367.257;366.488;366.727;25.31825;SPY.USUSD
2021-01-04 17:05:00;366.728;367.007;365.978;366.127;23.58175;SPY.USUSD
2021-01-04 17:10:00;366.118;366.317;365.098;365.268;27.232;SPY.USUSD
2021-01-04 17:15:00;365.268;366.217;364.798;365.997;26.36225;SPY.USUSD
2021-01-04 17:20:00;365.968;366.518;365.637;366.318;25.81825;SPY.USUSD
2021-01-04 17:25:00;366.307;366.518;366.107;366.457;23.36675;SPY.USUSD
2021-01-04 17:30:00;366.438;366.438;365.567;366.227;25.26625;SPY.USUSD
2021-01-04 17:35:00;366.228;366.368;365.408;365.717;21.53975;SPY.USUSD
2021-01-04 17:40:00;365.698;365.737;365.217;365.408;20.1745;SPY.USUSD
2021-01-04 17:45:00;365.398;365.418;365.117;365.197;20.29725;SPY.USUSD
2021-01-04 17:50:00;365.208;366.158;365.018;366.138;21.78125;SPY.USUSD
2021-01-04 17:55:00;366.128;366.408;366.007;366.268;18.3095;SPY.USUSD
2021-01-04 18:00:00;366.278;366.448;366.097;366.328;18.023;SPY.USUSD
2021-01-04 18:05:00;366.327;366.738;366.048;366.647;17.7915;SPY.USUSD
2021-01-04 18:10:00;366.637;367.158;366.637;367.037;14.77725;SPY.USUSD
2021-01-04 18:15:00;367.047;367.477;366.998;367.357;11.0395;SPY.USUSD
2021-01-04 18:20:00;367.357;368.008;367.347;367.977;11.58225;SPY.USUSD
2021-01-04 18:25:00;367.967;368.238;367.787;367.948;13.63825;SPY.USUSD
2021-01-04 18:30:00;367.948;367.948;367.377;367.448;16.27375;SPY.USUSD
2021-01-04 18:35:00;367.447;367.908;367.437;367.747;16.889;SPY.USUSD
2021-01-04 18:40:00;367.747;368.228;367.637;367.828;14.043;SPY.USUSD
2021-01-04 18:45:00;367.838;368.087;367.767;368.047;17.6735;SPY.USUSD
2021-01-04 18:50:00;368.047;368.558;367.918;368.548;13.40825;SPY.USUSD
2021-01-04 18:55:00;368.557;368.628;368.407;368.587;12.957;SPY.USUSD
2021-01-04 19:00:00;368.578;368.618;368.137;368.377;17.18475;SPY.USUSD
2021-01-04 19:05:00;368.387;368.418;367.527;367.547;16.95125;SPY.USUSD
2021-01-04 19:10:00;367.547;367.838;367.217;367.777;17.531;SPY.USUSD
2021-01-04 19:15:00;367.787;367.917;367.538;367.678;16.47825;SPY.USUSD
2021-01-04 19:20:00;367.667;368.078;367.468;368.028;15.70775;SPY.USUSD
2021-01-04 19:25:00;368.017;368.018;367.607;367.787;16.79275;SPY.USUSD
2021-01-04 19:30:00;367.778;367.778;367.068;367.128;20.1265;SPY.USUSD
2021-01-04 19:35:00;367.118;367.488;366.917;367.357;16.06375;SPY.USUSD
2021-01-04 19:40:00;367.347;367.488;367.098;367.267;13.14175;SPY.USUSD
2021-01-04 19:45:00;367.247;367.398;366.777;366.807;15.5875;SPY.USUSD
2021-01-04 19:50:00;366.807;366.918;366.568;366.757;17.595;SPY.USUSD
2021-01-04 19:55:00;366.747;368.107;366.678;367.967;21.1305;SPY.USUSD
2021-01-04 20:00:00;367.928;368.157;367.047;367.098;22.62975;SPY.USUSD
2021-01-04 20:05:00;367.107;367.968;367.078;367.538;22.01525;SPY.USUSD
2021-01-04 20:10:00;367.518;367.998;367.518;367.897;20.703;SPY.USUSD
