timestamp;open;high;low;close;volume;ticker
2021-01-04 14:00:00;12.9574;13.4442;12.9574;13.3982;41592.5;NVDA.USUSD
2021-01-04 15:00:00;13.3982;13.6502;13.3889;13.4499;86395.0;NVDA.USUSD
2021-01-04 16:00:00;13.4499;13.4895;13.221;13.2242;60575.0;NVDA.USUSD
2021-01-04 17:00:00;13.2242;13.253;13.0364;13.1377;61605.0;NVDA.USUSD
2021-01-04 18:00:00;13.1377;13.1704;13.0499;13.1592;41697.5;NVDA.USUSD
2021-01-04 19:00:00;13.1592;13.184;13.0817;13.1527;41820.0;NVDA.USUSD
2021-01-04 20:00:00;13.1527;13.191;13.0897;13.1047;56435.0;NVDA.USUSD
2021-01-05 14:00:00;13.0932;13.3915;13.0499;13.3535;41215.0;NVDA.USUSD
2021-01-05 15:00:00;13.354;13.44;13.2914;13.3152;57815.0;NVDA.USUSD
2021-01-05 16:00:00;13.3152;13.3632;13.2527;13.3112;36372.5;NVDA.USUSD
2021-01-05 17:00:00;13.3127;13.3134;13.1929;13.2412;32795.0;NVDA.USUSD
2021-01-05 18:00:00;13.2414;13.3412;13.2369;13.3359;26197.50076;NVDA.USUSD
2021-01-05 19:00:00;13.3397;13.3842;13.3292;13.3475;29237.5;NVDA.USUSD
2021-01-05 20:00:00;13.3475;13.4217;13.3269;13.3927;41760.0;NVDA.USUSD
2021-01-06 14:00:00;13.2172;13.2252;12.9749;13.0277;44487.5;NVDA.USUSD
2021-01-06 15:00:00;13.0287;13.1415;12.9589;13.0557;69682.5;NVDA.USUSD
2021-01-06 16:00:00;13.0557;13.143;13.0384;13.0687;46140.0;NVDA.USUSD
2021-01-06 17:00:00;13.0687;13.1324;12.9857;12.9942;42692.5;NVDA.USUSD
2021-01-06 18:00:00;12.997;13.0602;12.9774;13.0224;40657.5;NVDA.USUSD
2021-01-06 19:00:00;13.0225;13.0455;12.8224;12.8389;68062.5;NVDA.USUSD
2021-01-06 20:00:00;12.8389;12.8784;12.5927;12.6122;93720.0;NVDA.USUSD
2021-01-07 14:00:00;12.9505;13.1099;12.8874;13.0805;44247.501;NVDA.USUSD
2021-01-07 15:00:00;13.0929;13.1962;13.0659;13.1472;61855.0;NVDA.USUSD
2021-01-07 16:00:00;13.1527;13.2875;13.1382;13.1942;45482.5;NVDA.USUSD
2021-01-07 17:00:00;13.1942;13.2782;13.1749;13.1757;6311.625;NVDA.USUSD
2021-01-07 18:00:00;13.1787;13.3232;13.1252;13.3027;418.675;NVDA.USUSD
2021-01-07 19:00:00;13.2977;13.3424;13.2557;13.3252;343.775;NVDA.USUSD
2021-01-07 20:00:00;13.3282;13.3767;13.3;13.3417;538.675;NVDA.USUSD
2021-01-08 14:00:00;13.3475;13.4125;13.1847;13.2812;408.4;NVDA.USUSD
2021-01-08 15:00:00;13.2874;13.3354;13.0824;13.1874;582.6;NVDA.USUSD
2021-01-08 16:00:00;13.1875;13.222;13.13;13.1779;371.45;NVDA.USUSD
2021-01-08 17:00:00;13.178;13.2475;13.1559;13.2134;332.0;NVDA.USUSD
2021-01-08 18:00:00;13.2137;13.2155;13.0387;13.1057;447.15;NVDA.USUSD
2021-01-08 19:00:00;13.1072;13.2024;13.0964;13.1875;394.95;NVDA.USUSD
2021-01-08 20:00:00;13.1875;13.2922;13.1677;13.2709;536.625;NVDA.USUSD
2021-01-11 14:00:00;13.415;13.9132;13.3249;13.823;665.25;NVDA.USUSD
2021-01-11 15:00:00;13.8205;13.922;13.7624;13.8312;660.375;NVDA.USUSD
2021-01-11 16:00:00;13.8312;13.8455;13.7009;13.739;427.925;NVDA.USUSD
2021-01-11 17:00:00;13.7432;13.9392;13.7045;13.8937;409.226;NVDA.USUSD
